Date,Close
8/22/2016 16:00:00,33.01
8/23/2016 16:00:00,33.12
8/24/2016 16:00:00,33.25
8/25/2016 16:00:00,33.44
8/26/2016 16:00:00,33.18
8/29/2016 16:00:00,32.85
8/30/2016 16:00:00,32.59
8/31/2016 16:00:00,32.16
9/1/2016 16:00:00,32.14
9/2/2016 16:00:00,32.64
9/6/2016 16:00:00,33.52
9/7/2016 16:00:00,33.44
9/8/2016 16:00:00,33.12
9/9/2016 16:00:00,32.45
9/12/2016 16:00:00,32.67
9/13/2016 16:00:00,32.16
9/14/2016 16:00:00,32.22
9/15/2016 16:00:00,32.47
9/16/2016 16:00:00,31.79
9/19/2016 16:00:00,31.89
9/20/2016 16:00:00,32.46
9/21/2016 16:00:00,33.43
9/22/2016 16:00:00,33.91
9/23/2016 16:00:00,33.6
9/26/2016 16:00:00,33.46
9/27/2016 16:00:00,33.47
9/28/2016 16:00:00,33.58
9/29/2016 16:00:00,33.24
9/30/2016 16:00:00,33.21
10/3/2016 16:00:00,33.1
10/4/2016 16:00:00,32.74
10/5/2016 16:00:00,32.94
10/6/2016 16:00:00,32.72
10/7/2016 16:00:00,32.53
10/10/2016 16:00:00,32.73
10/11/2016 16:00:00,32.78
10/12/2016 16:00:00,32.7
10/13/2016 16:00:00,33.27
10/14/2016 16:00:00,32.89
10/17/2016 16:00:00,32.79
10/18/2016 16:00:00,33.5
10/19/2016 16:00:00,32.91
10/20/2016 16:00:00,32.72
10/21/2016 16:00:00,32.11
10/24/2016 16:00:00,32.14
10/25/2016 16:00:00,31.85
10/26/2016 16:00:00,31.84
10/27/2016 16:00:00,31.53
10/28/2016 16:00:00,31.49
10/31/2016 16:00:00,31.33
11/1/2016 16:00:00,30.73
11/2/2016 16:00:00,31.37
11/3/2016 16:00:00,31.4
11/4/2016 16:00:00,30.83
11/7/2016 16:00:00,30.4
11/8/2016 16:00:00,30.65
11/9/2016 16:00:00,30.21
11/10/2016 16:00:00,29.84
11/11/2016 16:00:00,30.11
11/14/2016 16:00:00,29.99
11/15/2016 16:00:00,29.61
11/16/2016 16:00:00,29.37
11/17/2016 16:00:00,29.7
11/18/2016 16:00:00,29.18
11/21/2016 16:00:00,29.76
11/22/2016 16:00:00,30.18
11/23/2016 16:00:00,30.06
11/25/2016 16:00:00,29.5
11/28/2016 16:00:00,29.57
11/29/2016 16:00:00,29.49
11/30/2016 16:00:00,29.07
12/1/2016 16:00:00,28.22
12/2/2016 16:00:00,28.06
12/5/2016 16:00:00,28.14
12/6/2016 16:00:00,28.16
12/7/2016 16:00:00,28.61
12/8/2016 16:00:00,29.16
12/9/2016 16:00:00,29.4
12/12/2016 16:00:00,29.12
12/13/2016 16:00:00,29.58
12/14/2016 16:00:00,28.82
12/15/2016 16:00:00,28.86
12/16/2016 16:00:00,28.44
12/19/2016 16:00:00,28.84
12/20/2016 16:00:00,28.74
12/21/2016 16:00:00,28.49
12/22/2016 16:00:00,28.35
12/23/2016 16:00:00,28.46
12/27/2016 16:00:00,28.38
12/28/2016 16:00:00,28.28
12/29/2016 16:00:00,28.15
12/30/2016 16:00:00,28.03
1/3/2017 16:00:00,28.29
1/4/2017 16:00:00,28.58
1/5/2017 16:00:00,28.72
1/6/2017 16:00:00,28.96
1/9/2017 16:00:00,28.82
1/10/2017 16:00:00,29.53
1/11/2017 16:00:00,30.44
1/12/2017 16:00:00,30.87
1/13/2017 16:00:00,31.02
1/17/2017 16:00:00,30.86
1/18/2017 16:00:00,30.71
1/19/2017 16:00:00,30.4
1/20/2017 16:00:00,30.5
1/23/2017 16:00:00,30.43
1/24/2017 16:00:00,30.49
1/25/2017 16:00:00,30.79
1/26/2017 16:00:00,31.12
1/27/2017 16:00:00,30.52
1/30/2017 16:00:00,29.44
1/31/2017 16:00:00,30.27
2/1/2017 16:00:00,30.24
2/2/2017 16:00:00,31.94
2/3/2017 16:00:00,31.66
2/6/2017 16:00:00,31.94
2/7/2017 16:00:00,32.11
2/8/2017 16:00:00,31.83
2/9/2017 16:00:00,31.8
2/10/2017 16:00:00,31.77
2/13/2017 16:00:00,31.68
2/14/2017 16:00:00,31.63
2/15/2017 16:00:00,31.57
2/16/2017 16:00:00,31.3
2/17/2017 16:00:00,31.34
2/21/2017 16:00:00,31.23
2/22/2017 16:00:00,31.31
2/23/2017 16:00:00,31.24
2/24/2017 16:00:00,30.93
2/27/2017 16:00:00,30.77
2/28/2017 16:00:00,30.96
3/1/2017 16:00:00,31.53
3/2/2017 16:00:00,31.41
3/3/2017 16:00:00,31.56
3/6/2017 16:00:00,31.18
3/7/2017 16:00:00,30.85
3/8/2017 16:00:00,30.74
3/9/2017 16:00:00,30.82
3/10/2017 16:00:00,31.71
3/13/2017 16:00:00,31.9
3/14/2017 16:00:00,31.46
3/15/2017 16:00:00,31.69
3/16/2017 16:00:00,31.89
3/17/2017 16:00:00,32.09
3/20/2017 16:00:00,32.13
3/21/2017 16:00:00,31.76
3/22/2017 16:00:00,31.98
3/23/2017 16:00:00,31.78
3/24/2017 16:00:00,32.21
3/27/2017 16:00:00,32.49
3/28/2017 16:00:00,32.46
3/29/2017 16:00:00,33.15
3/30/2017 16:00:00,33.48
3/31/2017 16:00:00,33.73
4/3/2017 16:00:00,33.02
4/4/2017 16:00:00,33.13
4/5/2017 16:00:00,32.76
4/6/2017 16:00:00,32.21
4/7/2017 16:00:00,32.08
4/10/2017 16:00:00,31.93
4/11/2017 16:00:00,31.85
4/12/2017 16:00:00,31.48
4/13/2017 16:00:00,31.32
4/17/2017 16:00:00,31.84
4/18/2017 16:00:00,31.68
4/19/2017 16:00:00,31.97
4/20/2017 16:00:00,32.83
4/21/2017 16:00:00,33.68
4/24/2017 16:00:00,33.82
4/25/2017 16:00:00,33.65
4/26/2017 16:00:00,33.58
4/27/2017 16:00:00,33.72
4/28/2017 16:00:00,34.52
5/1/2017 16:00:00,34.68
5/2/2017 16:00:00,34.74
5/3/2017 16:00:00,34.61
5/4/2017 16:00:00,34.59
5/5/2017 16:00:00,34.78
5/8/2017 16:00:00,35.16
5/9/2017 16:00:00,35.41
5/10/2017 16:00:00,35.6
5/11/2017 16:00:00,35.59
5/12/2017 16:00:00,35.55
5/15/2017 16:00:00,35.36
5/16/2017 16:00:00,35.47
5/17/2017 16:00:00,35.36
5/18/2017 16:00:00,35.32
5/19/2017 16:00:00,35.66
5/22/2017 16:00:00,35.53
5/23/2017 16:00:00,35.55
5/24/2017 16:00:00,36.02
5/25/2017 16:00:00,36.17
5/26/2017 16:00:00,36.68
5/30/2017 16:00:00,36.48
5/31/2017 16:00:00,36.62
6/1/2017 16:00:00,36.51
6/2/2017 16:00:00,37.75
6/5/2017 16:00:00,37.67
6/6/2017 16:00:00,38.13
6/7/2017 16:00:00,37.84
6/8/2017 16:00:00,37.89
6/9/2017 16:00:00,36.97
6/12/2017 16:00:00,37.05
6/13/2017 16:00:00,36.95
6/14/2017 16:00:00,37.06
6/15/2017 16:00:00,37.43
6/16/2017 16:00:00,37.33
6/19/2017 16:00:00,38.64
6/20/2017 16:00:00,38.16
6/21/2017 16:00:00,38.14
6/22/2017 16:00:00,38.41
6/23/2017 16:00:00,38.52
6/26/2017 16:00:00,38.68
6/27/2017 16:00:00,38.57
6/28/2017 16:00:00,38.87
6/29/2017 16:00:00,38.28
6/30/2017 16:00:00,38.19
7/3/2017 16:00:00,38.19
7/5/2017 16:00:00,37.93
7/6/2017 16:00:00,37.54
7/7/2017 16:00:00,37.79
7/10/2017 16:00:00,38.15
7/11/2017 16:00:00,38.85
7/12/2017 16:00:00,39.73
7/13/2017 16:00:00,39.8
7/14/2017 16:00:00,40.22
7/17/2017 16:00:00,40.13
7/18/2017 16:00:00,40.37
7/19/2017 16:00:00,40.56
7/20/2017 16:00:00,40.63
7/21/2017 16:00:00,40.81
7/24/2017 16:00:00,40.61
7/25/2017 16:00:00,40.18
7/26/2017 16:00:00,40.8
7/27/2017 16:00:00,41.29
7/28/2017 16:00:00,40.97
7/31/2017 16:00:00,41.07
8/1/2017 16:00:00,40.71
8/2/2017 16:00:00,39.81
8/3/2017 16:00:00,40.2
8/4/2017 16:00:00,40.34
8/7/2017 16:00:00,39.99
8/8/2017 16:00:00,40.56
8/9/2017 16:00:00,40.02
8/10/2017 16:00:00,38.88
8/11/2017 16:00:00,39
8/14/2017 16:00:00,39.15
8/15/2017 16:00:00,38.92
8/16/2017 16:00:00,39.39
8/17/2017 16:00:00,39
8/18/2017 16:00:00,38.77
8/21/2017 16:00:00,38.5
8/22/2017 16:00:00,38.71
8/23/2017 16:00:00,38.81
8/24/2017 16:00:00,38.19
8/25/2017 16:00:00,38.5
8/28/2017 16:00:00,38.48
8/29/2017 16:00:00,38.64
8/30/2017 16:00:00,39.2
8/31/2017 16:00:00,39.63
9/1/2017 16:00:00,39.72
9/5/2017 16:00:00,39.33
9/6/2017 16:00:00,39.33
9/7/2017 16:00:00,39.43
9/8/2017 16:00:00,39.93
9/11/2017 16:00:00,40.35
9/12/2017 16:00:00,40.18
9/13/2017 16:00:00,39.74
9/14/2017 16:00:00,38.36
9/15/2017 16:00:00,38.66
9/18/2017 16:00:00,38.39
9/19/2017 16:00:00,37.66
9/20/2017 16:00:00,37.76
9/21/2017 16:00:00,37.46
9/22/2017 16:00:00,37.5
9/25/2017 16:00:00,36.97
9/26/2017 16:00:00,36.46
9/27/2017 16:00:00,36.49
9/28/2017 16:00:00,36.72
9/29/2017 16:00:00,37.34
10/2/2017 16:00:00,37.32
10/3/2017 16:00:00,37.55
10/4/2017 16:00:00,37.53
10/5/2017 16:00:00,36.96
10/6/2017 16:00:00,37.08
10/9/2017 16:00:00,37.04
10/10/2017 16:00:00,36.71
10/11/2017 16:00:00,36.62
10/12/2017 16:00:00,36.32
10/13/2017 16:00:00,36.82
10/16/2017 16:00:00,37.05
10/17/2017 16:00:00,36.95
10/18/2017 16:00:00,37.46
10/19/2017 16:00:00,37.44
10/20/2017 16:00:00,37.55
10/23/2017 16:00:00,37.51
10/24/2017 16:00:00,37.7
10/25/2017 16:00:00,37.16
10/26/2017 16:00:00,37.86
10/27/2017 16:00:00,37.83
10/30/2017 16:00:00,38.85
10/31/2017 16:00:00,43.41
11/1/2017 16:00:00,43.54
11/2/2017 16:00:00,44.89
11/3/2017 16:00:00,44.81
11/6/2017 16:00:00,45.87
11/7/2017 16:00:00,46.01
11/8/2017 16:00:00,47.47
11/9/2017 16:00:00,45.89
11/10/2017 16:00:00,46.22
11/13/2017 16:00:00,46.08
11/14/2017 16:00:00,46.05
11/15/2017 16:00:00,45.24
11/16/2017 16:00:00,46.1
11/17/2017 16:00:00,46.17
11/20/2017 16:00:00,46.97
11/21/2017 16:00:00,47.11
11/22/2017 16:00:00,47.22
11/24/2017 13:00:00,47.89
11/27/2017 16:00:00,48.02
11/28/2017 16:00:00,48.3
11/29/2017 16:00:00,47.37
11/30/2017 16:00:00,46.8
12/1/2017 16:00:00,45.56
12/4/2017 16:00:00,45.78
12/5/2017 16:00:00,45.87
12/6/2017 16:00:00,44.91
12/7/2017 16:00:00,45.75
12/8/2017 16:00:00,45.79
12/11/2017 16:00:00,44.9
12/12/2017 16:00:00,44.63
12/13/2017 16:00:00,44.65
12/14/2017 16:00:00,44.45
12/15/2017 16:00:00,44.84
12/18/2017 16:00:00,45.73
12/19/2017 16:00:00,45.34
12/20/2017 16:00:00,45.03
12/21/2017 16:00:00,45.41
12/22/2017 16:00:00,45.68
12/26/2017 16:00:00,45.21
12/27/2017 16:00:00,45.26
12/28/2017 16:00:00,45.29
12/29/2017 16:00:00,44.95
1/2/2018 16:00:00,45.79
1/3/2018 16:00:00,46.3
1/4/2018 16:00:00,47.25
1/5/2018 16:00:00,48.7
1/8/2018 16:00:00,49
1/9/2018 16:00:00,49.55
1/10/2018 16:00:00,49.78
1/11/2018 16:00:00,50.28
1/12/2018 16:00:00,50.03
1/16/2018 16:00:00,48.95
1/17/2018 16:00:00,49.82
1/18/2018 16:00:00,49.17
1/19/2018 16:00:00,49.89
1/22/2018 16:00:00,50.8
1/23/2018 16:00:00,50.42
1/24/2018 16:00:00,49.15
1/25/2018 16:00:00,48.4
1/26/2018 16:00:00,49.48
1/29/2018 16:00:00,47.87
1/30/2018 16:00:00,47.35
1/31/2018 16:00:00,47.94
2/1/2018 16:00:00,49.15
2/2/2018 16:00:00,51.99
2/5/2018 16:00:00,49
2/6/2018 16:00:00,50.77
2/7/2018 16:00:00,50.12
2/8/2018 16:00:00,46.96
2/9/2018 16:00:00,47.05
2/12/2018 16:00:00,48.27
2/13/2018 16:00:00,47.22
2/14/2018 16:00:00,48.59
2/15/2018 16:00:00,48.81
2/16/2018 16:00:00,49.55
2/20/2018 16:00:00,49.41
2/21/2018 16:00:00,49.5
2/22/2018 16:00:00,49.85
2/23/2018 16:00:00,50.23
2/26/2018 16:00:00,50.92
2/27/2018 16:00:00,50.27
2/28/2018 16:00:00,50.46
3/1/2018 16:00:00,48.72
3/2/2018 16:00:00,49.68
3/5/2018 16:00:00,50.53
3/6/2018 16:00:00,50.16
3/7/2018 16:00:00,50.89
3/8/2018 16:00:00,51.28
3/9/2018 16:00:00,51.4
3/12/2018 16:00:00,50.01
3/13/2018 16:00:00,50.07
3/14/2018 16:00:00,50.95
3/15/2018 16:00:00,51.34
3/16/2018 16:00:00,50.64
3/19/2018 16:00:00,48.34
3/20/2018 16:00:00,48.83
3/21/2018 16:00:00,48.69
3/22/2018 16:00:00,48.13
3/23/2018 16:00:00,47.89
3/26/2018 16:00:00,48.67
3/27/2018 16:00:00,47.87
3/28/2018 16:00:00,48.08
3/29/2018 16:00:00,48.34
4/2/2018 16:00:00,47.99
4/3/2018 16:00:00,48.84
4/4/2018 16:00:00,48.97
4/5/2018 16:00:00,49.15
4/6/2018 16:00:00,48.44
4/9/2018 16:00:00,48.57
4/10/2018 16:00:00,49.75
4/11/2018 16:00:00,49.35
